CoC-Code,Year,pct_change_homeless,pop_norm,rent_norm,funding_norm,extreme_poverty_rate,poverty_rate,vacancy_rate,homeless_rate,chronic_share,unsheltered_share,sheltered_share,ES_share,TH_share,SH_share
CA-502,2024,-3.1663080233630514,0.16288216541795653,0.8249912495624782,0.22080615587337057,0.047756216355887414,0.0921508736291826,0.06115076301136827,0.005827689108511571,0.4055026455026455,0.6712169312169313,0.3287830687830688,0.7309301577084004,0.265529449629868,0.003540392661731574
CA-503,2014,0.0,0.14333884487457302,0.3622681134056703,0.05414603613140486,0.38058844882221937,0.1808198423832836,0.07022448782338811,0.0017161805906912794,0.17231523070641078,0.32094732543895466,0.6790526745610453,0.465423932651834,0.534576067348166,0.0
CA-503,2015,8.574928542262139,0.14511816766516267,0.3626181309065453,0.07917352635074554,0.07937662661276926,0.1815237554681876,0.06724424430320328,0.0018404950440223712,0.1887927792403159,0.35652500940203086,0.6434749905979692,0.5441262419637639,0.45587375803623614,0.0
CA-503,2016,-5.979691613388494,0.14653959686295168,0.3727686384319216,0.08097372471140933,0.07848946205661775,0.17882115690832157,0.06168650345282854,0.0017136539145681832,0.216,0.3792,0.6208,0.5605670103092784,0.43943298969072164,0.0
CA-503,2017,46.599999999999994,0.14811611663252966,0.3927196359817991,0.08257473524768501,0.07279904731290428,0.16696641588101177,0.057232315464366905,0.0024854770827484156,0.3072305593451569,0.5598908594815826,0.4401091405184175,0.6057036577805331,0.39429634221946686,0.0
CA-503,2018,-1.2005457025920818,0.14962352868618095,0.4144207210360518,0.08657764342081088,0.06927757149196448,0.15842258150490107,0.054989245795282256,0.0024308979821734147,0.3291908312620823,0.5666942833471417,0.43330571665285833,0.7163798597833014,0.2836201402166985,0.0
CA-503,2019,53.57636012151339,0.15110683339706713,0.43822191109555475,0.08973143776953295,0.06457316829971947,0.1467174973742638,0.048579768445839874,0.0036966377281731524,0.2950908110052149,0.7013127135407301,0.2986872864592699,0.6803130644190247,0.31968693558097533,0.0
CA-503,2020,-0.8991188635137592,0.15240009188915485,0.4665733286664333,0.10017434898084375,0.06179282435251431,0.13852618119383212,0.044329360674165146,0.0036323131527173144,0.313373253493014,0.7076755579749592,0.2923244420250408,0.6983240223463687,0.3016759776536313,0.0
CA-503,2021,-65.79568136454364,0.15574719553757013,0.5019250962548127,0.1161101943700429,0.061679276276541614,0.132592772697459,0.04251376190786116,0.0012157078483131974,0.3363395225464191,0.0,1.0,0.7151193633952254,0.28488063660477453,0.0
CA-503,2022,392.20159151193633,0.15671510534959013,0.559677983899195,0.1274783928317507,0.06352757033995589,0.13100342077449104,0.04251698947518569,0.005946776415179599,0.46497089890062515,0.7182582453114895,0.2817417546885105,0.7570772762050497,0.24292272379495028,0.0
CA-503,2023,0.03233455486095771,0.1572334132190404,0.5957297864893245,0.13090460960816716,0.06098382899996359,0.12615334884015095,0.042776811945769655,0.005929089848613681,0.46772977049886866,0.718026074776425,0.28197392522357506,0.7588842185708827,0.2411157814291173,0.0
CA-503,2024,-28.725352871457822,0.15822161337788773,0.6265313265663283,0.14344864604277272,0.06270938202899876,0.12495849656957879,0.04566959399049107,0.004199544049503197,0.2379440665154951,0.5962207105064248,0.4037792894935752,0.8139273680269562,0.1860726319730438,0.0
CA-504,2014,0.0,0.04872465627700462,0.45572278613930695,0.01108726846410382,0.2957509838644174,0.12310622849568213,0.09148567012864565,0.00879448005162067,0.29535864978902954,0.7756680731364276,0.22433192686357242,0.5956112852664577,0.4043887147335423,0.0
CA-504,2015,-27.40271917487107,0.04908586462943549,0.46202310115505774,0.012746115888907457,0.04832270250249144,0.11700871543956798,0.09019908042190126,0.0063375713411627,0.22667097190829835,0.6651598320955764,0.3348401679044236,0.6113789778206364,0.38862102217936356,0.0
CA-504,2016,-6.1672586373910265,0.04932271927210289,0.48302415120756037,0.01324513227138954,0.04816600173919773,0.11220269188707027,0.08700460740468854,0.005918159953241241,0.25705437026841016,0.6558843771507227,0.3441156228492774,0.588,0.412,0.0
CA-504,2017,-2.4432209222298717,0.04965771088927668,0.5096254812740637,0.01319825697697099,0.046742696706488715,0.10661534166993684,0.08585528214402524,0.005734617671927277,0.2109347442680776,0.6514991181657849,0.3485008818342152,0.6629554655870445,0.33704453441295545,0.0
CA-504,2018,5.679012345679002,0.049670467691489896,0.5421771088554428,0.014210876599067052,0.04778631851209218,0.10255756906568951,0.08809859799355588,0.006058730861710884,0.2493324432576769,0.6438584779706275,0.3561415220293725,0.7507029053420806,0.2492970946579194,0.0
CA-504,2019,-1.502002670226965,0.04946927182666258,0.567378368918446,0.01596619034228558,0.04478263518040976,0.09222116185100206,0.0882900925796652,0.005991999837560154,0.22873602168756355,0.6631650288037954,0.3368349711962047,0.7323943661971831,0.2676056338028169,0.0
CA-504,2020,-6.980684513724156,0.04919866690412399,0.6100805040252013,0.01705980134348043,0.04622536729577212,0.08796723533879411,0.08494028997859543,0.005604374065937656,0.20473588342440802,0.6200364298724954,0.37996357012750454,0.7075743048897412,0.29242569511025884,0.0
CA-504,2021,-71.32969034608378,0.04880471274443716,0.6496324816240812,0.017644150840184093,0.0468146062559429,0.08673442085808254,0.0794351064659543,0.0016197615019531812,0.3113087674714104,0.0,1.0,0.7522236340533672,0.24777636594663277,0.0
CA-504,2022,267.5984752223634,0.048387053031031274,0.7101855092754638,0.017858243000359316,0.049983807886804676,0.08910852037299986,0.07663357563305469,0.006005613265907713,0.2506049083995852,0.7217421361908054,0.2782578638091946,0.7142857142857143,0.2857142857142857,0.0
CA-504,2023,-21.673003802281364,0.04810107967747992,0.7325866293314666,0.018344980681338025,0.04566384543580812,0.08571028819990435,0.07668222509802781,0.004731983068438341,0.24271844660194175,0.5697263901147396,0.43027360988526037,0.721025641025641,0.27897435897435896,0.0
CA-504,2024,11.297440423654015,0.04810640338234055,0.7553377668883444,0.01970275966519147,0.047807367379239206,0.0889142699646289,0.08040963124521543,0.005265993209750231,0.24028548770816813,0.6252973830293418,0.3747026169706582,0.7915343915343915,0.20846560846560847,0.0
CA-505,2014,0.0,0.10765887266230344,0.48827441372068603,0.03855090540278998,0.24790654929347497,0.10652316907617594,0.057667759741627814,0.0018744256131069841,0.38576406172224986,0.6615231458437033,0.3384768541562967,0.6220588235294118,0.3779411764705882,0.0
CA-505,2015,1.0950721752115422,0.10913976663891309,0.4991249562478124,0.0395009688590507,0.04796610887055952,0.10852358592152322,0.050259135162629226,0.0018692397320664348,0.30576070901033975,0.6533727227966519,0.3466272772033481,0.6732954545454546,0.32670454545454547,0.0
CA-505,2016,-14.820285573609059,0.11030766694862212,0.5271263563178159,0.03852805981037017,0.04659409105189111,0.10191728929623509,0.047352158169925,0.0015753552517153615,0.22196531791907514,0.6416184971098265,0.3583815028901734,0.7322580645161291,0.267741935483871,0.0
CA-505,2017,-7.1098265895953805,0.11191110658428786,0.56002800140007,0.0438921620080192,0.04418971608289173,0.09750226185860153,0.04771251255753244,0.0014423836399408327,0.2059738643434972,0.566894835096453,0.433105164903547,0.7212643678160919,0.27873563218390807,0.0
CA-505,2018,39.01680149346609,0.11288835799162933,0.5957297864893245,0.04818143592815674,0.04178556524540044,0.09124203524113833,0.04633902046492179,0.0019877973799157724,0.2484333034914951,0.6880035810205909,0.3119964189794091,0.7919655667144907,0.20803443328550933,0.0
CA-505,2019,2.7305282005371634,0.11379439229055215,0.6366818340917045,0.05292811507568159,0.0399955158415256,0.08703063086283859,0.04580403607279337,0.002025815688728785,0.2196078431372549,0.7089324618736383,0.29106753812636166,0.7754491017964071,0.2245508982035928,0.0
CA-505,2020,-0.7843137254901933,0.1143407249459669,0.6748337416870843,0.06538215918228756,0.0396787886667674,0.08171808179802445,0.04039829714238906,0.0020003232845712438,0.3069828722002635,0.6895037329819939,0.31049626701800614,0.7779349363507779,0.22206506364922207,0.0
CA-505,2021,-63.98770311813791,0.11575713178067984,0.7213860693034652,0.0699176034775342,0.04224686029449409,0.08202152519443917,0.03829892293923402,0.0007115479900070894,0.48292682926829267,0.0,1.0,0.8646341463414634,0.1353658536585366,0.0
CA-505,2022,277.1951219512195,0.11583738914263542,0.7819390969548478,0.07228389202197419,0.04369172817581442,0.08259944364282147,0.03659885345602124,0.002682064764970309,0.5066278693824766,0.7529906239896541,0.24700937601034595,0.8272251308900523,0.17277486910994763,0.0
CA-505,2023,-23.310701584222436,0.11570299070671981,0.8127406370318516,0.09733313381944979,0.045565589411378636,0.08251568308449332,0.03498247711476025,0.0020592458576342287,0.6703204047217538,0.6968802698145026,0.3031197301854975,0.7663421418636995,0.2336578581363004,0.0
CA-505,2024,19.856661045531187,0.11610437796375923,0.831291564578229,0.08280246611927855,0.04563127122852491,0.0836068637239007,0.034578111168056654,0.0024596106496036765,0.5722827998593035,0.6890608512135069,0.31093914878649315,0.7748868778280543,0.2251131221719457,0.0
CA-506,2014,0.0,0.040794847216199574,0.42982149107455375,0.009473816196745057,0.4195852579949376,0.1721066057340963,0.10372222301818129,0.007293195315808653,0.36765698852126943,0.7447670492910196,0.25523295070898044,0.37962962962962965,0.6203703703703703,0.0
CA-506,2015,-0.10128291694800895,0.04106324229898469,0.4326216310815541,0.009103906370636527,0.06015841332276592,0.16994696725080968,0.10295148575761477,0.00723818749327306,0.20209530246704968,0.7120648867860764,0.2879351132139236,0.43896713615023475,0.5610328638497653,0.0
CA-506,2016,2.129097668131119,0.04136619123973316,0.44627231361568076,0.008461235186917875,0.05342382594337332,0.16096595600019425,0.10168439526571496,0.007338157447428488,0.2183984116479153,0.6972203838517538,0.3027796161482462,0.49508196721311476,0.5049180327868853,0.0
CA-506,2017,11.317008603573786,0.04173191971893249,0.4683234161708085,0.008441585832310795,0.05535778328170394,0.14666358575173122,0.10394313686427413,0.008097029564748556,0.2681331747919144,0.7473246135552913,0.25267538644470866,0.49411764705882355,0.5058823529411764,0.0
CA-506,2018,-1.932223543400713,0.04178626168741555,0.4903745187259363,0.008000732397516088,0.051829077744818534,0.14110268700631248,0.10699585561970883,0.007930250335334926,0.28554107305244014,0.7620491057896333,0.23795089421036678,0.42420382165605097,0.575796178343949,0.0
CA-506,2019,-18.035768414671118,0.04181458781516458,0.5232761638081904,0.007896899716249592,0.052408932363482624,0.13066320108387544,0.10340572556762093,0.006495565527380346,0.23705621301775148,0.738905325443787,0.261094674556213,0.5155807365439093,0.48441926345609065,0.0
CA-506,2020,-0.776627218934911,0.04177681964483255,0.56002800140007,0.007716207168654306,0.04913586658587957,0.12034392221356646,0.09799873159044464,0.006450945882262423,0.2247484159522922,0.7446887812150578,0.25531121878494223,0.5795620437956205,0.42043795620437957,0.0
CA-506,2021,-74.72978009690645,0.042390150623682066,0.6013300665033252,0.00822278297533239,0.05017132133057197,0.12153151317254877,0.0916670160873272,0.001606581772168696,0.23156342182890854,0.0,1.0,0.5545722713864307,0.44542772861356933,0.0
CA-506,2022,254.57227138643069,0.04231280623231061,0.6555827791389569,0.010340811791891747,0.051167494373807104,0.12323736361823551,0.08883910868703172,0.005706906211127042,0.3099001663893511,0.6759567387687188,0.3240432612312812,0.6418485237483954,0.3581514762516046,0.0
CA-506,2023,-7.986688851913481,0.04209985803788529,0.6982849142457123,0.012180991011853212,0.05266221929548296,0.12581479466697207,0.08719125667950145,0.005277674387532091,0.2780289330922242,0.734629294755877,0.265370705244123,0.6780238500851788,0.3219761499148211,0.0
CA-506,2024,38.200723327305596,0.04227654477090139,0.7192859642982149,0.031193779463949817,0.05363723410068832,0.12732517112831832,0.0892286329046051,0.007263301202471946,0.35950278050376183,0.7782139352306182,0.22178606476938176,0.7861356932153393,0.21386430678466076,0.0
CA-511,2014,0.0,0.06897773717029819,0.3615680784039202,0.0,0.4216200237073799,0.19365783901698835,0.07753066508212725,0.002312488896267107,0.07304785894206549,0.16561712846347607,0.8343828715365239,0.5615094339622642,0.43849056603773584,0.0
CA-511,2015,7.5566750629722845,0.06977127053631706,0.3584179208960448,0.0,0.07498783483010513,0.18627826422461077,0.07392987884782848,0.002458947950348831,0.1715456674473068,0.31323185011709603,0.686768149882904,0.5353793691389599,0.46462063086104005,0.0
CA-511,2016,4.215456674473073,0.07044748150087897,0.36996849842492124,0.0,0.07385739828727375,0.1776418788087912,0.06748628823311686,0.002538005925816083,0.13876404494382022,0.300561797752809,0.699438202247191,0.4891566265060241,0.5108433734939759,0.0
CA-511,2017,-13.370786516853927,0.07136587081296891,0.38501925096254813,0.0,0.07107438481817248,0.17072377727201712,0.06455509439798038,0.0021703606430010093,0.16472114137483787,0.36770428015564205,0.632295719844358,0.8143589743589743,0.18564102564102564,0.0
CA-511,2018,9.273670557717239,0.07211711588188728,0.4056702835141757,0.0,0.06598557022675358,0.1591927126859435,0.059438717305179314,0.002346927405426486,0.15548961424332344,0.3364985163204748,0.6635014836795252,0.8291592128801432,0.1708407871198569,0.0
CA-511,2019,56.14243323442136,0.0730245564424714,0.4228211410570529,0.0,0.06095098446479613,0.14506447095849484,0.06040039463948039,0.0036190119863437663,0.282022044849867,0.5921702774610414,0.40782972253895855,0.7875116495806151,0.2124883504193849,0.0
CA-511,2020,1.7483846446218143,0.07378896010264907,0.45012250612530624,0.022340724133460887,0.06015485894441087,0.1370656843687211,0.057505954517276255,0.00364414024426766,0.2771759432200224,0.5819947702652223,0.4180052297347777,0.7569258266309205,0.24307417336907952,0.0
CA-511,2021,-66.94060515502429,0.07570609653604606,0.4854742737136857,0.025297222658969887,0.05853467606044926,0.13526914248563734,0.05765045097141572,0.0011742228237073599,0.192090395480226,0.0,1.0,0.8169491525423729,0.18305084745762712,0.0
CA-511,2022,162.03389830508476,0.07671699777599718,0.5397269863493175,0.025973670997453065,0.05646975334990062,0.12877444831712828,0.0590662117014826,0.0030363179767307273,0.3488572660629582,0.5843035791289349,0.4156964208710651,0.8340248962655602,0.16597510373443983,0.0
CA-511,2023,5.821474773609325,0.07765366848968401,0.5715785789289465,0.028151668957832898,0.05671477300508745,0.1255537920445388,0.06016914175356078,0.0031743198301855307,0.3610431947840261,0.552159739201304,0.447840260798696,0.8507734303912647,0.1492265696087352,0.0
CA-511,2024,92.82803585982069,0.078872997797292,0.6069303465173259,0.03227092447759402,0.05760947915101284,0.12411203003497118,0.057278273002986727,0.006026351917556653,0.22971259509721048,0.7330938292476754,0.2669061707523246,0.8266033254156769,0.17339667458432304,0.0
CA-514,2014,0.0,0.05402882414527165,0.3186909345467273,0.025281945071250277,0.509420737800542,0.26800369969277676,0.09241197473816427,0.004818896320293001,0.19174382716049382,0.7264660493827161,0.27353395061728397,0.41889985895627646,0.5486600846262342,0.03244005641748942
CA-514,2015,-33.56481481481482,0.05443302392563367,0.3171158557927896,0.03296026073337844,0.11844386439358082,0.2640261742569982,0.08662510527122981,0.0031776699485981438,0.21370499419279906,0.6869918699186992,0.3130081300813008,0.38589981447124305,0.5695732838589982,0.04452690166975881
CA-514,2016,9.349593495934961,0.0548450083687636,0.32621631081554076,0.037485511389641145,0.11926565178532182,0.26273882433957013,0.08207363640985708,0.0034486674187923986,0.2899628252788104,0.7599575146043548,0.24004248539564524,0.5132743362831859,0.4358407079646018,0.05088495575221239
CA-514,2017,7.063197026022294,0.055330520207327163,0.3344417220861043,0.038640524478857075,0.11189879484388884,0.24987587173442816,0.07977879527933607,0.003659854967354493,0.34325396825396826,0.7584325396825397,0.24156746031746032,0.6837782340862423,0.2669404517453799,0.049281314168377825
CA-514,2018,6.349206349206349,0.055667671440623664,0.3417920896044802,0.040289208296441455,0.10431560561387808,0.23693337038387002,0.07799672242762028,0.003868653441549771,0.24440298507462688,0.7840485074626866,0.21595149253731344,0.714902807775378,0.23326133909287258,0.05183585313174946
CA-514,2019,16.977611940298498,0.05599121206998402,0.352117605880294,0.046048395519507825,0.0963817164466945,0.22202956842160027,0.07603602754184574,0.004499308419698647,0.2783094098883573,0.8249601275917066,0.17503987240829347,0.8041002277904328,0.1958997722095672,0.0
CA-514,2020,45.175438596491226,0.056279093921504285,0.36699334966748337,0.045745533753180835,0.08763754160828864,0.205572164166451,0.07623288010275195,0.006498478452930205,0.17714913485306236,0.7363361713814885,0.2636638286185114,0.8489583333333334,0.15104166666666666,0.0
CA-514,2021,-72.56248283438616,0.05690071179942932,0.3881694084704235,0.04804537487313296,0.08648771743073595,0.20099263248854535,0.07259190562171489,0.001763542336931913,0.23923923923923923,0.0,1.0,0.8938938938938938,0.1061061061061061,0.0
CA-514,2022,322.02202202202204,0.057311942888097836,0.41862093104655235,0.04937679025784655,0.08540619646229412,0.19614594241697958,0.06930746498779392,0.007389134502052781,0.22248576850094876,0.5545540796963947,0.4454459203036053,0.8210862619808307,0.17891373801916932,0.0
CA-514,2023,6.570208728652749,0.05758315049420555,0.4562478123906195,0.05016813154750389,0.08611075981108296,0.18830999489766995,0.06548649110153401,0.007837527855669473,0.33385265969285555,0.6138437569552637,0.3861562430447363,0.8247838616714698,0.17521613832853025,0.0
CA-514,2024,-4.184286668150461,0.057927433483070064,0.48687434371718585,0.05465189975623474,0.08577150833629561,0.18431406549389193,0.06523721360211564,0.007464951144018936,0.3951219512195122,0.640650406504065,0.359349593495935,0.8894634776987718,0.11053652230122818,0.0
CA-516,2014,0.0,0.017661842887826625,0.32621631081554076,0.0016017613303927602,0.4111140179262023,0.1798079985440648,0.11186523626154263,0.0035829655580326674,0.1984126984126984,0.13015873015873017,0.8698412698412699,0.36678832116788324,0.6332116788321168,0.0
CA-516,2016,101.9047619047619,0.017725325557108134,0.3307665383269163,0.0013614986324220802,0.07787424063831716,0.17536154683108168,0.10557850709501937,0.007208269108713392,0.3341194968553459,0.7547169811320755,0.24528301886792453,0.592948717948718,0.40705128205128205,0.0
CA-516,2017,-26.572327044025158,0.017696095404005414,0.33811690584529225,0.0014874518535038848,0.08080693409319249,0.18145232243306295,0.09877127258314047,0.005301606943175175,0.36509635974304067,0.43254817987152033,0.5674518201284796,0.4981132075471698,0.5018867924528302,0.0
CA-516,2018,23.019271948608132,0.01769860658554345,0.35001750087504374,0.0014845773845984823,0.07226529245507894,0.17131863017741406,0.10265486725663717,0.006521072883914687,0.3751087902523934,0.6005221932114883,0.39947780678851175,0.5403050108932462,0.4596949891067538,0.0
CA-516,2019,17.40644038294168,0.017706240577419072,0.36366818340917045,0.001520928690621581,0.0662264429240841,0.16691627806710008,0.09478088358725234,0.0076528586178336,0.2357301704966642,0.597479614529281,0.40252038547071906,0.6224677716390423,0.3775322283609576,0.0
CA-516,2020,13.343217197924396,0.017685950230591756,0.37626881344067203,0.0015670875129398293,0.06500181743832069,0.1505293289109001,0.0973779431250637,0.008683947476032532,0.2812295618051014,0.6690647482014388,0.33093525179856115,0.7075098814229249,0.2924901185770751,0.0
CA-516,2021,-48.201438848920866,0.017970316427958773,0.3990199509975499,0.0017560602470835123,0.06197771976993119,0.14178074151914724,0.1028557051201409,0.004426979983566514,0.12247474747474747,0.0,1.0,0.6654040404040404,0.3345959595959596,0.0
CA-516,2022,131.94444444444446,0.017961979305252496,0.4312215610780539,0.0017729681306002162,0.06533944748909518,0.1328318979979868,0.10698766734483711,0.010272900123028743,0.3124659771366358,0.5966249319542732,0.4033750680457267,0.6059379217273954,0.3940620782726046,0.0
CA-516,2023,37.23462166575939,0.017943195667348002,0.4434721736086804,0.0018100316184715191,0.06438899867325747,0.12975765955898405,0.10376435772683955,0.014112733929341164,0.3006743355811186,0.5688218960729869,0.4311781039270131,0.6623735050597976,0.3376264949402024,0.0
CA-516,2024,-4.641015470051569,0.017922905320520682,0.4609730486524326,0.0019906383610248514,0.06476453082704238,0.13285247518648666,0.1103561972323525,0.013472995163396496,0.3103161397670549,0.5965058236272879,0.4034941763727121,0.6092783505154639,0.38969072164948454,0.0010309278350515464
CA-600,2014,0.0,0.9863315384412172,0.42737136856842844,0.3498404515308426,0.4088706261698147,0.1839082379498456,0.06345443122982604,0.003781393093689969,0.26802402305351325,0.6589911394791415,0.3410088605208586,0.5220344337387458,0.4748854841257305,0.003080082135523614
CA-600,2015,17.203953569793427,0.9930349868861078,0.4308715435771789,0.393809052960485,0.07579920278232145,0.18210001827812755,0.06145134578070468,0.0044020245327470306,0.3475723247317264,0.6999471495208989,0.3000528504791011,0.5568234032776842,0.43942410782661967,0.003752488895696125
CA-600,2016,5.939934281578152,0.9950318784451527,0.4424221211060553,0.4173882012644437,0.07342126443807413,0.1780818377686361,0.05967505969712199,0.004654142892806621,0.310298455665452,0.7438400138816589,0.2561599861183411,0.5431837425910245,0.4555461473327688,0.0012701100762066045
CA-600,2017,17.788044421308346,1.0,0.4627231361568078,0.4452461338221612,0.06982681787193838,0.16960570331515137,0.06036807975584155,0.0054547885369183365,0.3119970536782985,0.7306509529509253,0.2693490470490747,0.6280166814794558,0.3707527175770835,0.0012306009434607233
CA-600,2018,-4.561274284135896,0.999229167715085,0.4865243262163108,0.46408541160867395,0.06629788157159186,0.15982992820823982,0.06191603999749171,0.005209996703793472,0.2674616037663039,0.7482056031488771,0.2517943968511229,0.7054406130268199,0.29118773946360155,0.003371647509578544
CA-600,2019,12.19996912865633,0.9973180581173793,0.5110255512775639,0.5286476306808214,0.06262234014213035,0.14910664187810518,0.06379276278649655,0.0058568163457861306,0.2782927206754828,0.7522828498220151,0.2477171501779849,0.7743838944810829,0.21763276640055537,0.00798333911836168
CA-600,2020,13.050506440130016,0.9928345945993726,0.5369268463423171,0.6132544910273153,0.06036995841215491,0.14180862306859737,0.06384814834582939,0.00665106051736631,0.38296318831761483,0.7251597201095223,0.27484027989047766,0.7928935133938455,0.20245738321895063,0.0046491033872038965
CA-600,2021,-72.88104654700335,0.9906000448195681,0.5785789289464474,0.6903951157436223,0.061226283962549984,0.1385681368240496,0.06594107914913402,0.0018077667044011432,0.24360556428090643,0.0,1.0,0.8139443571909356,0.17876374242764193,0.007291900381422482
CA-600,2022,283.70540722459054,0.9826355814535381,0.6317815890794539,0.7096143039338831,0.06270397180627403,0.13738451180984365,0.06569356652102853,0.006992720341684145,0.4133348926279474,0.7040946102007104,0.29590538979928954,0.8289200671870368,0.15937160359648256,0.011708329216480585
CA-600,2023,9.297294136564972,0.9736781969073695,0.6625831291564578,1.0,0.06334374829459179,0.13643018098759088,0.06452113140865388,0.007713164807451482,0.44602565302874264,0.7327965546297163,0.2672034453702837,0.8172489738712584,0.15867454199619582,0.0240764841325458
CA-600,2024,-0.25412280819078203,0.9699887689916893,0.6839341967098355,0.8544099732985007,0.06532834156440862,0.1373592854782541,0.06410606207536243,0.007722826966611876,0.42314654652238626,0.6967831905279107,0.30321680947208923,0.8915667978596382,0.09291115729889886,0.015522044841462876
CA-601,2014,0.0,0.3116339123213935,0.4648232411620581,0.05670079545049311,0.3308294087632955,0.1469332591557095,0.07752993656486802,0.002741692648711685,0.1463672701622384,0.4684928285915824,0.5315071714084176,0.2607830126078301,0.7279362972793629,0.0112806901128069
CA-601,2015,2.7745121090994695,0.31572613375577435,0.4704235211760588,0.06182112981420772,0.0706839488254497,0.14471734724101498,0.07338123281893892,0.002781239391792385,0.19320521619766645,0.4754060855639442,0.5245939144360559,0.32555604012211076,0.6631051024858264,0.0113388573920628
CA-601,2016,-0.8350491878288735,0.318673356856073,0.48827441372068603,0.06752986367260612,0.06666668768029695,0.13995834257933065,0.07116273900259673,0.002732507413608763,0.16345599261737226,0.5698465797669858,0.43015342023301417,0.33521051220166265,0.6508447304907482,0.013944757307589166
CA-601,2017,5.663859730072662,0.3217460385860119,0.5134756737836892,0.0714622443914993,0.06255342424013481,0.13331662053476376,0.07034973759645713,0.002859699282015676,0.23755458515283842,0.613646288209607,0.386353711790393,0.44419327493642274,0.5439389658095507,0.01186775925402656
CA-601,2018,-6.375545851528386,0.323590551649329,0.5491774588729437,0.07891048670438862,0.05921005048274141,0.12515609978839032,0.07129648995255974,0.0026621164011638066,0.25314832089552236,0.581856343283582,0.4181436567164179,0.543223647518126,0.4389291689905187,0.01784718349135527
CA-601,2019,-5.5270522388059735,0.32487708017489475,0.5803290164508226,0.08610123237663114,0.054383244622878794,0.11587868181881425,0.07299255040197183,0.002505020398509108,0.21130585040730684,0.5524561836583559,0.44754381634164403,0.5526751241036956,0.42967457253171537,0.01765030336458908
CA-601,2020,-5.726980992347563,0.32544862509295136,0.6062303115155758,0.10243417062922931,0.05145162261052872,0.10921035371968167,0.06978448871601477,0.002357411045387416,0.19887405079863837,0.5199004975124378,0.48009950248756217,0.6291246250340878,0.3580583583310608,0.012817016634851377
CA-601,2021,-45.758051846032984,0.3227603550328548,0.6447322366118305,0.12362273898137129,0.05123781911794729,0.10719985360534191,0.06689025084048712,0.0012893560128867134,0.1940622737146995,0.0,1.0,0.6941829592083032,0.2997827661115134,0.006034274680183442
CA-601,2022,103.40333091962349,0.3218807383637121,0.703885194259713,0.1254934218937468,0.051686781766123936,0.1057121681398669,0.06599103181292462,0.0026297599450768065,0.16779399549068472,0.4872433843597959,0.5127566156402041,0.7026151353853275,0.28905345984725755,0.00833140476741495
CA-601,2023,21.79897947074878,0.3207672804697476,0.7539376968848442,0.14161528403339435,0.05077895277432446,0.1035269729034036,0.0651173175711567,0.0032141392062980095,0.3425565081839439,0.5037996882307093,0.49620031176929075,0.7647751816218339,0.2254074219516984,0.0098173964264677
CA-601,2024,3.322291504286823,0.32127514182399974,0.7861393069653483,0.1590232479151005,0.051329614444014376,0.10279023000544639,0.06345785881000222,0.003315672673542089,0.35454974068835454,0.5761433286185761,0.42385667138142386,0.7067853170189099,0.2798665183537264,0.013348164627363738
CA-602,2014,0.0,0.30629283008451735,0.5327266363318166,0.07035424388476905,0.2990401044177497,0.12845777213712045,0.053077755922249746,0.0012570139278323806,0.2123662927211062,0.43777719801721887,0.5622228019827811,0.3948955916473318,0.6051044083526682,0.0
CA-602,2015,16.14923036785807,0.3092287026442641,0.5418270913545677,0.08286096799688164,0.054933250349681245,0.128465384967702,0.051932010948281204,0.001446150387946408,0.1302785265049416,0.4943845462713387,0.5056154537286612,0.41092847623278544,0.5890715237672146,0.0
CA-602,2016,-2.9874213836478036,0.31087352655167666,0.5628281414070704,0.09198214692246316,0.054540496230402795,0.12457813565767864,0.051401847366108866,0.0013955248210519718,0.16577911553600372,0.5096087057189164,0.4903912942810836,0.4452313503305005,0.5547686496694996,0.0
CA-602,2017,10.951609168789078,0.31324649265785764,0.5925796289814491,0.09311449460984739,0.05310440828124394,0.1213586457922147,0.052440554275164766,0.001536627826624001,0.18635225375626044,0.5392320534223706,0.4607679465776294,0.5652173913043478,0.43478260869565216,0.0
CA-602,2018,3.4015025041736147,0.31409979214448175,0.6219810990549528,0.09785022503401912,0.0518312689557955,0.11496693968555285,0.05406294439313307,0.0015845797841517717,0.2151362260343088,0.5214934409687184,0.47850655903128153,0.6052298608182202,0.39477013918177983,0.0
CA-602,2019,38.4460141271443,0.3144732550628182,0.6489324466223311,0.09645211768044809,0.05023876220561978,0.10861620133323538,0.05721028416582686,0.0021911822482296463,0.373469387755102,0.5774052478134111,0.42259475218658893,0.6936874784408417,0.30631252155915834,0.0
CA-602,2020,1.7201166180758065,0.31471081283631624,0.6748337416870843,0.11216093579939769,0.04784214969542896,0.10139558487693479,0.05561256179375325,0.0022271906852489314,0.40269418171395815,0.5676411579249069,0.4323588420750932,0.7298641034139874,0.2701358965860126,0.0
CA-602,2021,-65.01862997993695,0.3159918167624984,0.719985999299965,0.12439578663608437,0.04898520208223665,0.09895392275787006,0.057197083493425026,0.000775943402224138,0.18844735764031134,0.0,1.0,0.7673084801310938,0.23269151986890618,0.0
CA-602,2022,134.2482589102827,0.31515157541987204,0.7868393419670984,0.13209645451164112,0.05019278192104945,0.09683239717952256,0.056933219417365816,0.0018224799943139134,0.43074501573976914,0.5346274921301154,0.4653725078698846,0.7899285982713266,0.21007140172867342,0.0
